-2.0558212101459503 , 0.8858828544616699
-1.8273966312408447 , 0.7771381139755249
-2.0558212101459503 , 0.6533055901527405
-1.5989720523357391 , 0.382865309715271
-1.8273966312408447 , 0.2646051347255707
-1.5989720523357391 , 0.18205159902572632
-1.142122894525528 , 0.16272953152656555
-1.3705474734306335 , 0.33939316868782043
-1.3705474734306335 , 0.5064204335212708
-1.5989720523357391 , 0.725438117980957
-1.8273966312408447 , 0.9314259886741638
-1.3705474734306335 , 0.9911954998970032
-1.3705474734306335 , 1.0980784893035889
-1.142122894525528 , 1.1170151233673096
-1.142122894525528 , 1.1099255084991455
-1.5989720523357391 , 1.0755339860916138
-1.142122894525528 , 1.0243316888809204
-1.5989720523357391 , 0.8965320587158203
-1.5989720523357391 , 0.8279674649238586
-1.5989720523357391 , 0.6760702729225159
-0.9136983156204224 , 0.6134165525436401
-0.9136983156204224 , 0.5572115182876587
-1.142122894525528 , 0.419989675283432
-1.142122894525528 , 0.22566446661949158
-0.9136983156204224 , 0.10010124742984772
-1.142122894525528 , -0.15050992369651794
-1.3705474734306335 , -0.2763422131538391
-1.142122894525528 , -0.5412917733192444
-1.142122894525528 , -0.6653231978416443
-1.142122894525528 , -0.8886709213256836
-1.142122894525528 , -0.9642427563667297
-1.5989720523357391 , -1.103451132774353
-1.8273966312408447 , -1.2208160161972046
-1.8273966312408447 , -1.2644259929656982
-1.8273966312408447 , -1.543622612953186
-2.284245789051056 , -1.6943604946136475
-2.741094946861267 , -2.2449851036071777
-2.9695195257663727 , -2.5021679401397705
-2.284245789051056 , -2.7597641944885254
-2.284245789051056 , -3.2741806507110596
-2.5126703679561615 , -3.4229273796081543
-2.284245789051056 , -3.5888497829437256
-2.9695195257663727 , -3.9494431018829346
-3.1979441046714783 , -4.289833068847656
-3.1979441046714783 , -4.644952297210693
-3.6547932624816895 , -5.034063816070557
-3.6547932624816895 , -5.213573455810547
-3.426368683576584 , -5.472332000732422
-4.340066999197006 , -5.53853178024292
-5.025340735912323 , -5.882744789123535
-4.568491578102112 , -6.174359321594238
-4.568491578102112 , -6.850128173828125
-4.340066999197006 , -7.187346458435059
-4.568491578102112 , -7.516047477722168
-5.253765314817429 , -8.040555953979492
-5.482189893722534 , -8.214561462402344
-5.71061447262764 , -8.52122688293457
-5.025340735912323 , -8.660540580749512
-6.624312788248062 , -9.0292387008667
-6.3958882093429565 , -9.190839767456055
-6.852737367153168 , -9.261263847351074
-6.3958882093429565 , -9.76626968383789
-6.624312788248062 , -9.948685646057129
-6.624312788248062 , -10.51185417175293
-6.852737367153168 , -10.767141342163086
-7.5380111038684845 , -11.036409378051758
-7.5380111038684845 , -11.61232852935791
-7.994860261678696 , -11.818206787109375
-7.081161946058273 , -11.991548538208008
-7.994860261678696 , -12.227290153503418
-8.451709419488907 , -12.29494857788086
-8.680133998394012 , -12.406214714050293
-7.994860261678696 , -12.864044189453125
-8.680133998394012 , -13.19955825805664
-7.994860261678696 , -13.564123153686523
-9.36540773510933 , -14.182369232177734
-8.680133998394012 , -14.51025390625
-8.908558577299118 , -14.828901290893555
-9.36540773510933 , -15.460492134094238
-9.36540773510933 , -15.736696243286133
-9.82225689291954 , -16.24131202697754
-9.593832314014435 , -16.434358596801758
-10.050681471824646 , -16.648174285888672
-10.050681471824646 , -17.045663833618164
-9.36540773510933 , -17.208263397216797
-10.735955208539963 , -17.391830444335938
-10.964379787445068 , -17.437366485595703
-10.735955208539963 , -17.412647247314453
-11.192804366350174 , -17.31338882446289
-11.42122894525528 , -17.269794464111328
-10.279106050729752 , -17.238924026489258
-10.964379787445068 , -17.139537811279297
-11.42122894525528 , -16.999330520629883
-11.649653524160385 , -16.9163875579834
-12.106502681970596 , -16.885786056518555
-10.735955208539963 , -16.918455123901367
-10.964379787445068 , -16.959444046020508
-10.735955208539963 , -17.081836700439453
-10.964379787445068 , -17.137474060058594
-10.050681471824646 , -17.207483291625977
-11.649653524160385 , -17.428054809570312
-10.964379787445068 , -17.595964431762695
-11.649653524160385 , -17.779787063598633
-11.42122894525528 , -18.010379791259766
-11.42122894525528 , -18.49686622619629
-12.106502681970596 , -18.68321990966797
-11.192804366350174 , -18.820913314819336
-12.334927260875702 , -19.075849533081055
-12.791776418685913 , -19.247987747192383
-12.563351839780807 , -19.388647079467773
-12.334927260875702 , -19.714061737060547
-13.020200997591019 , -19.877565383911133
-12.334927260875702 , -20.04128074645996
-12.334927260875702 , -20.40528106689453
-14.619173049926758 , -20.580652236938477
-12.791776418685913 , -20.74505043029785
-13.705474734306335 , -21.067718505859375
-13.705474734306335 , -21.230920791625977
-13.705474734306335 , -21.43466567993164
-14.162323892116547 , -21.990617752075195
-13.933899313211441 , -22.231918334960938
-15.076022207736969 , -22.474720001220703
-14.390748471021652 , -22.7958984375
-14.390748471021652 , -22.9322509765625
-15.761295944452286 , -23.028474807739258
-14.847597628831863 , -23.23692512512207
-15.53287136554718 , -23.341638565063477
-14.619173049926758 , -23.422273635864258
-13.705474734306335 , -23.447463989257812
-14.619173049926758 , -23.326902389526367
-15.304446786642075 , -23.27633285522461
-14.390748471021652 , -23.257211685180664
-16.446569681167603 , -23.384986877441406
-14.390748471021652 , -23.541475296020508
-15.53287136554718 , -23.70481300354004
-15.53287136554718 , -24.047574996948242
-13.020200997591019 , -24.198781967163086
-15.761295944452286 , -24.287548065185547
-14.390748471021652 , -24.3789005279541
-15.761295944452286 , -24.37051010131836
-15.076022207736969 , -24.32785415649414
-15.761295944452286 , -24.276348114013672
-16.218145102262497 , -24.28203773498535
-16.446569681167603 , -24.253143310546875
-15.53287136554718 , -24.050983428955078
-15.304446786642075 , -23.916400909423828
-15.53287136554718 , -23.793668746948242
-15.761295944452286 , -23.835084915161133
-15.989720523357391 , -23.851213455200195
-15.53287136554718 , -23.76500701904297
-14.847597628831863 , -23.588314056396484
-15.53287136554718 , -23.512432098388672
-14.619173049926758 , -23.320852279663086
-15.53287136554718 , -23.501739501953125
-14.390748471021652 , -23.53680992126465
-15.304446786642075 , -23.516048431396484
-14.847597628831863 , -23.523853302001953
-14.390748471021652 , -23.509016036987305
-14.390748471021652 , -23.299427032470703
-12.791776418685913 , -23.082828521728516
-15.989720523357391 , -22.820030212402344
-14.390748471021652 , -22.305770874023438
-15.53287136554718 , -22.095552444458008
-14.162323892116547 , -21.662227630615234
-14.390748471021652 , -21.397890090942383
-15.53287136554718 , -21.179996490478516
-14.619173049926758 , -20.999069213867188
-14.847597628831863 , -20.461435317993164
