0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
-0.476035,0.476035
0.000000,0.000000
-0.277687,0.301489
0.460167,-0.476035
0.388762,-0.404630
0.000000,0.000000
-0.190414,0.206282
0.142810,-0.166612
0.000000,0.000000
0.301489,-0.325291
0.000000,0.253885
0.317357,-0.325291
0.000000,0.000000
0.000000,0.000000
-0.476035,0.483969
0.452233,-0.460167
0.000000,0.000000
0.476035,-0.483969
0.000000,0.000000
-0.372894,0.380828
0.436365,-0.460167
0.000000,0.000000
-0.476035,0.476035
-0.483969,0.483969
0.000000,0.000000
-0.476035,0.476035
0.000000,0.000000
0.404630,-0.428431
0.000000,0.000000
0.476035,-0.483969
0.396696,-0.412564
0.285621,-0.317357
-0.483969,0.483969
0.000000,0.000000
-0.476035,0.483969
-0.150744,0.174546
-0.047603,0.071405
0.000000,0.000000
0.404630,-0.428431
0.000000,0.000000
0.000000,-0.087273
0.476035,-0.483969
0.000000,0.214216
0.000000,0.000000
0.000000,0.000000
0.206282,-0.238017
-0.317357,0.341158
0.269753,-0.309423
0.000000,0.000000
-0.309423,0.333224
0.000000,0.000000
0.420498,-0.444299
0.000000,0.000000
-0.452233,0.460167
0.483969,-0.491903
0.000000,0.000000
0.000000,0.000000
-0.031736,0.055537
0.000000,0.000000
0.000000,0.047603
0.238017,0.000000
0.000000,0.000000
-0.476035,0.476035
0.000000,0.000000
0.444299,-0.452233
0.000000,0.000000
-0.134877,0.150744
0.000000,0.000000
-0.491903,0.483969
0.119009,0.000000
0.119009,-0.142810
-0.483969,0.491903
0.000000,0.031736
-0.238017,0.253885
-0.483969,0.483969
0.309423,-0.341158
0.000000,0.000000
-0.420498,0.428431
0.388762,-0.420498
0.000000,0.000000
0.476035,-0.483969
0.000000,0.230084
-0.483969,0.483969
0.000000,0.000000
0.087273,-0.126943
-0.491903,0.483969
0.428431,-0.452233
0.079339,-0.119009
0.000000,0.000000
-0.301489,0.309423
0.452233,-0.468101
0.436365,-0.460167
0.000000,0.000000
0.000000,0.000000
0.476035,-0.491903
0.476035,-0.491903
0.483969,-0.491903
0.000000,0.000000
-0.166612,0.182480
-0.333224,0.341158
0.452233,-0.460167
0.483969,-0.491903
-0.285621,0.293555
0.000000,0.000000
0.000000,0.000000
0.103141,-0.142810
0.000000,-0.039670
0.000000,0.000000
0.000000,0.000000
